Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 19/2018
Mã chứng khoán:,BVBS18228
Mã ISIN:,VNBVBS182288
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 47/2018/GCNTP-VSD do VSD cấp ngày 02/10/2018
Tổng số chứng khoán đăng ký:,4.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,450.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,0%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 02/10 từ năm 2019 đến năm đáo hạn.	"
Kỳ hạn:,15 năm
Ngày phát hành:,02/10/2018
Ngày đáo hạn:,02/10/2033
Nơi quản lý tại VSD:,Trụ sở chính
