Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 8/2017
Mã chứng khoán:,BVBS17028
Mã ISIN:,VNBVBS170283
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 54/2017/GCNTP-VSD do VSD cấp ngày 16/05/2017
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu		
Lãi suất:,"5,4%/năm	"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/05 từ năm 2018 đến năm đáo hạn.				"
Kỳ hạn:,5 năm
Ngày phát hành:,16/05/2017
Ngày đáo hạn:,16/05/2022
Nơi quản lý tại VSD:,Trụ sở chính
