Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 8/2018
Mã chứng khoán:,BVBS18160
Mã ISIN:,VNBVBS181603
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,số 21/2018/GCNTP-VSD do VSD cấp lần đầu ngày 17/7/2018 
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,0%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 17/07 từ năm 2019 đến năm đáo hạn.	"
Kỳ hạn:,05 năm
Ngày phát hành:,17/07/2018
Ngày đáo hạn:,17/07/2023
Nơi quản lý tại VSD:,Trụ sở chính
