Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 22/2018
Mã chứng khoán:,BVBS18231
Mã ISIN:,VNBVBS182312
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 52/2018/GCNTP-VSD do VSD cấp lần đầu ngày 23/10/2018	 
"
Tổng số chứng khoán đăng ký:,2.400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,240.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,9%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 23/10 từ năm 2019 đến năm đáo hạn.						"
Kỳ hạn:,15 năm
Ngày phát hành:,23/10/2018
Ngày đáo hạn:,23/10/2033
Nơi quản lý tại VSD:,Trụ sở chính
