Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 9/2017
Mã chứng khoán:,BVBS17058
Mã ISIN:,VNBVBS170580
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 57/2017/GCNTP-VSD do VSD cấp ngày 23/05/2017
"
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 23/05 từ năm 2018 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,23/05/2017
Ngày đáo hạn:,23/05/2027
Nơi quản lý tại VSD:,Trụ sở chính
